characters:62025
lines:1823
words:6196
67993785,what
34223149,here
47709481,near
84457926,honest
24299880,folks
100432982,houses
25162141,dare
45394043,make
37047553,appearance
115995547,where
72612712,your
65764281,vile
150895455,deeds
85318167,known
65160209,Curse
18793203,away
117026247,young
167624607,friend
58882326,said
197503038,Wolf
27410383,easy
195034329,brave
29949675,from
58881934,safe
46258674,distance
44187392,Aesop
35448489,Fables
151308295,Woodman
22157979,Serpent
142265586,wintry
151308295,Woodman
121195848,tramping
34394104,home
29949675,from
68116130,work
67994303,when
90211998,something
181543300,black
1789715,lying
59106224,snow
197382002,When
22913395,came
183504570,closer
22157979,Serpent
37047553,appearance
25228557,dead
61371464,took
188598045,bosom
67875878,warm
116063405,while
8600884,hurried
34394104,home
59123376,soon
41058510,indoors
22157979,Serpent
25403059,down
63246837,hearth
123078400,before
29795611,fire
58248991,children
96278368,watched
120968523,slowly
23153649,come
43282585,life
77130324,again
190637729,Then
61250029,them
127757692,stooped
25403059,down
546928,stroke
22157979,Serpent
97243980,raised
34220921,head
194187015,fangs
66131701,about
105891670,sting
64536095,child
150828896,death
151308295,Woodman
193514723,seized
68013423,with
546928,stroke
22157979,Serpent
58882326,said
128683386,gratitude
29949675,from
117380412,wicked
44187392,Aesop
35448489,Fables
150052871,Bald
143263330,There
50112270,once
150052871,Bald
25403059,down
75207772,after
68116130,work
82444688,summer
22913395,came
40967175,kept
30653032,buzzing
66131701,about
20665172,bald
52139495,pate
162798750,stinging
29949675,from
61268230,time
61268230,time
81831904,aimed
20854355,blow
177823025,little
62976158,enemy
18451287,acks
52138455,palm
22913395,came
34220921,head
174656632,instead
77130324,again
127152847,tormented
61250559,this
61268230,time
118482202,wiser
58882326,said
68012379,will
50113469,only
108677280,injure
77499037,yourself
61130680,take
49370149,notice
11186913,despicable
82809673,enemies
44187392,Aesop
35448489,Fables
77238728,Stork
61268230,time
77238728,Stork
67944514,were
89980411,visiting
31280407,terms
184299266,seemed
65696443,very
32146274,good
81336362,friends
27052278,invited
77238728,Stork
27761342,dinner
38890024,joke
90015965,nothing
123078400,before
59123105,some
59124164,soup
65696443,very
54656069,shallow
25299563,dish
190638258,This
80478664,could
90729332,easily
77238728,Stork
80478664,could
50113469,only
43386601,long
20802468,bill
43213956,left
45461384,meal
106661222,hungry
67994303,when
165909370,began
94806206,sorry
58882326,said
59124164,soup
72612712,your
157401699,liking
181816462,Pray
128699986,apologise
58882326,said
77238728,Stork
34394497,hope
68012379,will
92049034,return
61250559,this
25309418,visit
23153649,come
25298905,dine
68013423,with
59123376,soon
42729586,appointed
67994303,when
150894162,should
25309418,visit
77238728,Stork
67994303,when
61250041,they
67944514,were
175427029,seated
22013322,table
61249512,that
37801062,their
27761342,dinner
6177829,contained
65696443,very
43386601,long
18978067,necked
68013423,with
15671797,narrow
139797907,mouth
116062229,which
80478664,could
128635538,insert
92507020,snout
80478664,could
81602643,manage
43282198,lick
144914891,outside
68012379,will
128699986,apologise
27761342,dinner
58882326,said
77238728,Stork
61474826,turn
116587581,deserves
111026043,another
44187392,Aesop
35448489,Fables
174782796,Mask
59123105,some
116973002,means
36625961,into
105995158,store
56875284,room
146027915,theatre
139252069,Suddenly
171600156,observed
29656358,face
96527340,glaring
25403059,down
165909370,began
65696443,very
23636687,frightened
144353800,looking
45635214,more
81243456,closely
24454707,found
50113469,only
174782796,Mask
59224764,such
43421081,actors
50249833,over
37801062,their
29656358,face
58882326,said
43386736,look
65696443,very
29795087,fine
52276803,pity
34155029,have
47919368,brains
172998353,Outside
59003258,show
52379107,poor
171628770,substitute
100278643,inner
131955542,worth
44187392,Aesop
35448489,Fables
118870836,Peacock
116563151,venturing
36625961,into
72372051,yard
115995547,where
69951864,Peacocks
63686882,used
67875090,walk
24454707,found
37802228,there
55682760,number
140732507,feathers
116062229,which
201153848,fallen
29949675,from
69951864,Peacocks
67994303,when
61250041,they
67944514,were
44736249,moulting
61267181,tied
61250029,them
61130425,tail
33263037,strutted
25403059,down
21531131,towards
69951864,Peacocks
197382002,When
22913395,came
47709481,near
61250029,them
61250041,they
59123376,soon
50958241,discovered
64466026,cheat
154094403,striding
69872652,pecked
18387425,plucked
18793203,away
57205601,borrowed
24388426,plumes
80478664,could
154635789,better
61249506,than
20664000,back
135833323,other
168039317,Jays
96278368,watched
49446338,behaviour
29949675,from
46258674,distance
61250041,they
67944514,were
45941777,equally
6904001,annoyed
68013423,with
61371064,told
50113469,only
29795087,fine
140732507,feathers
61249512,that
45394043,make
29795087,fine
175090903,birds
44187392,Aesop
35448489,Fables
159337368,Frog
75845482,Father
58882326,said
177823025,little
159337368,Frog
89944691,sitting
59018960,side
52379101,pool
34155029,have
58950456,seen
59224764,such
146997296,terrible
13949376,monster
29618322,mountain
68013423,with
9423248,horns
34220921,head
43386601,long
61130425,tail
9370717,hoofs
75895767,divided
190862650,Tush
64536095,child
61474951,tush
58882326,said
159337368,Frog
61249512,that
50113469,only
71435105,Farmer
87308017,White
100148447,either
177823025,little
154762725,taller
61249506,than
80478664,could
90729332,easily
45394043,make
114479725,myself
123120536,quite
195271831,broad
38994053,just
20853045,blew
44853634,himself
20853045,blew
44853634,himself
20853045,blew
44853634,himself
61249512,that
104278492,asked
45736218,much
162336604,bigger
61249506,than
61249512,that
58882326,said
117026247,young
159337368,Frog
48373888,Again
20853045,blew
44853634,himself
104278492,asked
117026247,young
61249512,that
19112150,Bigger
17743325,father
162336604,bigger
180443489,reply
159337368,Frog
61371464,took
25229093,deep
56775219,breath
20853045,blew
20853045,blew
20853045,blew
104414229,swelled
104414229,swelled
104414229,swelled
61250030,then
58882326,said
59226726,sure
103577003,asBut
61250559,this
108782337,moment
743350,burst
188339064,Self
129105475,conceit
43213285,lead
58951365,self
635766,destruction
44187392,Aesop
35448489,Fables
194787323,Androcles
87770700,slave
32075,named
194787323,Androcles
50112270,once
97505841,escaped
29949675,from
93168908,master
29845390,fled
42555705,forest
156026410,wandering
66131701,about
37802228,there
22913395,came
63636719,upon
172671472,Lion
1789715,lying
25403059,down
66336419,moaning
157386298,groaning
10915349,first
18486277,turned
29845391,flee
80963838,finding
61249512,that
172671472,Lion
118111620,pursue
18486277,turned
20664000,back
67944005,went
22913395,came
47709481,near
172671472,Lion
116062229,which
96623357,swollen
32112075,bleeding
194787323,Androcles
24454707,found
61249512,that
34496284,huge
37973847,thorn
36625961,into
125551143,causing
52138063,pain
104500850,pulled
37973847,thorn
188632227,bound
172671472,Lion
59123376,soon
18434243,able
56772834,rise
43282198,lick
34153980,hand
194787323,Androcles
43283240,like
190637729,Then
172671472,Lion
61371464,took
194787323,Androcles
22914574,cave
80961541,every
63686882,used
195170571,bring
45461392,meat
29949675,from
116062229,which
43284681,live
97639721,shortly
145634294,afterwards
20906478,both
194787323,Androcles
172671472,Lion
67944514,were
32077342,captured
87770700,slave
173578614,sentenced
82320907,thrown
172671472,Lion
75207772,after
170633012,latter
20732909,been
40967175,kept
109892791,without
29898183,food
6715989,several
25163072,days
119445068,Emperor
51723030,Court
22913395,came
53943993,spectacle
194787323,Androcles
36625961,into
66362980,middle
101928611,arena
188511075,Soon
172671472,Lion
180739035,loose
29949675,from
171063428,rushed
37876082,bounding
200964172,roaring
21531131,towards
192751407,victim
59123376,soon
22913395,came
47709481,near
194787323,Androcles
176031159,recognised
167624607,friend
24590550,fawned
63636719,upon
139450111,licked
179206631,hands
43283240,like
186092230,friendly
119445068,Emperor
83413699,surprised
61250559,this
66971443,summoned
194787323,Androcles
61371064,told
116166371,whole
105995178,story
105494151,Whereupon
87770700,slave
124947171,pardoned
30923225,freed
172671472,Lion
180739035,loose
20014429,native
42555705,forest
159570323,Gratitude
59019362,sign
31317496,noble
94856897,souls
44187392,Aesop
35448489,Fables
146334467,Birds
170009022,Beasts
124096027,great
28202497,conflict
66131701,about
23153649,come
198492996,between
146334467,Birds
170009022,Beasts
197382002,When
150111294,armies
67944514,were
4278963,collected
173439788,together
150772437,hesitated
116062229,which
38889771,join
146334467,Birds
61249512,that
68830305,passed
195456606,perch
58882326,said
152541348,Come
68013423,with
58882326,said
